Recipe_id,Recipe,Ingredients,Link,Cuisine,Easy
1627,Sheet Pan Gnocchi,"['cherry tomato', 'mozzarella pearl', 'gnocchi', 'oil', 'basil leaf', 'rosemary']",https://tasty.co/recipe/sheet-pan-gnocchi,italian,Yes
1628,Holiday Seafood Pot  ,"['turmeric', 'shallot', 'cilantro', 'corn', 'lemon', 'zest', 'sugar', 'crab leg', 'shrimp shell', 'parsley', 'serrano', 'chicken stock', 'canola', 'ginger', 'beer', 'juice', 'chorizo', 'oil', 'mussel', 'garlic', 'lemongrass', 'leaf', 'clam']",https://tasty.co/recipe/holiday-seafood-pot,american,No
1629,Leftover Turkey Stuffed Squash,"['squash', 'leftover turkey', 'celery', 'onion', 'oil drizzling', 'garlic', 'carrot', 'rosemary', 'egg']",https://tasty.co/recipe/leftover-turkey-stuffed-squash,american,Yes
1630,Easy Mosaic Sushi,"['tuna strip', 'rice vinegar', 'sugar', 'sushi rice', 'ginger', 'wasabi', 'salmon strip', 'cucumber', 'sheet nori', 'egg']",https://tasty.co/recipe/easy-mosaic-sushi,japanese,No
1631,Easy Grilled Whole Fish,"['lemon', 'fish', 'parsley']",https://tasty.co/recipe/easy-grilled-whole-fish,british,Yes
1633,Pav Bhaji,"['tomato paste', 'cilantro', 'chile powder', 'pea', 'cinnamon stick', 'fennel seed', 'paprika', 'turmeric', 'ginger', 'cardamom pod', 'onion', 'butter', 'coriander seed', 'spice grinder mortar pestle', 'cumin seed', 'beef steak', 'tomato', 'bun', 'cayenne', 'jalapenoes seed', 'lemon wedge', 'gold potato', 'garlic']",https://tasty.co/recipe/pav-bhaji,indian,No
1634,Deep-Fried Shrimp Onigiri,"['oil', 'flour', 'mirin', 'rice', 'strip', 'dashi', 'egg', 'shrimp']",https://tasty.co/recipe/deep-fried-shrimp-onigiri,japanese,No
1635,Hasselback Cheesesteak Sandwiches,"['wheat bread', 'flank steak', 'onion', 'oil', 'cheese']",https://tasty.co/recipe/hasselback-cheesesteak-sandwiches,american,No
1636,30-Minute Nagan Kozhi Curry (Kerala Chicken Curry),"['curry leaf', 'tandoori masala', 'chicken breast', 'sugar', 'coconut milk', 'cilantro', 'oil', 'avocado oil', 'ginger', 'tamarind paste lime juice', 'chile', 'onion', 'mustard seed', 'rice', 'garlic', 'tomato', 'kashmiri chile powder']",https://tasty.co/recipe/30-minute-nagan-kozhi-curry-kerala-chicken-curry,indian,No
1637,Double-Decker Potato Tacos,"['flour tortilla', 'pico gallo carrot', 'heavy cream', 'butter', 'corn taco shell', 'potato Yukon Gold Potatoes', 'garlic', 'lime juice', 'cheese']",https://tasty.co/recipe/double-decker-potato-tacos,latin_american,Yes
1638,Fish En Papillote,"['soy sauce', 'basmati rice', 'lime', 'stalk', 'cinnamon stick', 'ginger', 'onion', 'coriander', 'garlic', 'bay leaf', 'fillet cod haddock source', 'oil']",https://tasty.co/recipe/fish-en-papillote,french,No
1639,Cauliflower Tortilla Tacos,"['paprika', 'lime', 'chili powder', ' cauliflower', 'oregano', 'egg']",https://tasty.co/recipe/cauliflower-tortilla-tacos,latin_american,Yes
1640,"Thanksgiving Leftover ""Enchiladas""","['bean', 'squash', 'parsley', 'potato', 'tortilla', 'turkey', 'gravy', 'corn', 'cranberry sauce', 'cheese']",https://tasty.co/recipe/thanksgiving-leftover-enchiladas,american,Yes
1641,3-Day Pizza,"['tomato', 'sugar', 'parsley', 'virgin', 'yeast', 'fennel seed', 'paprika', 'pork butt', 'wine', 'basil leaf', 'cheese', 'oil', 'garlic', 'rosemary']",https://tasty.co/recipe/3-day-pizza,italian,No
1642,Curried Leftover Pot Pie  ,"['butter', 'egg', 'heavy cream', 'leftover turkey', 'pea', 'garam masala', 'cinnamon stick', 'potato', 'cardamom pod', 'onion', 'garlic', 'gravy', 'bay leaf', 'carrot', 'sheet puff pastry']",https://tasty.co/recipe/curried-leftover-pot-pie,american,No
1643,Spicy Pineapple Shrimp by Bien Tasty ,"['butter', 'pineapple', 'vinegar', 'chipotle', 'cilantro', 'ketchup', 'shrimp', 'onion', 'tortilla', 'oil', 'garlic', 'arbol', 'tomato', 'bell pepper']",https://tasty.co/recipe/spicy-pineapple-shrimp-by-bien-tasty,latin_american,No
1644,Mix And Match Meal Prep,"['lemon', 'bean', 'tahini', 'cherry tomato', 'cucumber', 'quinoa', 'sweet potato', 'oil', 'rice', 'garlic', 'chicken thigh', 'chickpea', 'lettuce', 'salsa', 'bell pepper']",https://tasty.co/recipe/mix-and-match-meal-prep,american,Yes
1645,Frozen Personal Pizza Prep,"['banana', 'strawberry', 'flour', 'broccoli', 'onion', 'chocolate hazelnut spread', 'tomato', 'pepperoni', 'basil leaf', 'pizza dough homemade', 'cheese']",https://tasty.co/recipe/frozen-personal-pizza-prep,italian,Yes
1646,Tsukemen (Dipping Noodles),"['egg', 'chicken stock', 'onion', 'tsukemen', 'flour', 'oil']",https://tasty.co/recipe/tsukemen-dipping-noodles,japanese,Yes
1647,3-Hour Beef Rogan Josh And Roti,"['yogurt', 'cumin', 'garam masala', 'cilantro', 'mild Kashmiri powder sweet paprika', 'fennel', 'cinnamon stick', 'canola', 'butter', 'ginger', 'tumeric', 'onion', 'wheat flour', 'bay leaf', 'beef', 'leaf methi', 'cardamom', 'coriander', 'oil', 'garlic', 'chile']",https://tasty.co/recipe/3-hour-beef-rogan-josh-and-roti,indian,No
1648,Double Cheeseburger Bread Bowl,"['mushroom', 'spinach', 'bacon', 'onion', 'beef', 'tomato', 'onion', 'loaf sourdough bread', 'cheese']",https://tasty.co/recipe/double-cheeseburger-bread-bowl,american,No
1649,Pumpkin Pasta Bake,"['fusilli pasta', 'cinnamon', 'shallot', 'ricotta', 'milk', 'brown sugar', 'oil', 'pumpkin', 'sage', 'mozzarella', 'thyme', 'nutmeg', 'cheese']",https://tasty.co/recipe/pumpkin-pasta-bake,american,Yes
1650,"Dairy-Free Mac 'N' ""Cheese""","['lemon juice', 'paprika', 'cauliflower', ' garlic', 'turmeric', 'almond milk', 'cashew', 'dijon mustard', 'onion', 'yeast', 'oil', 'macaroni', 'butternut squash', 'carrot', 'nutmeg', 'cooking liquid']",https://tasty.co/recipe/dairy-free-mac-n-cheese,american,No
1651,Chef JJ's Plantain Nachos,"['tomato paste', 'jalapeno', 'lime', 'cilantro', 'lemon', 'parsley', 'worcestershire sauce', 'canola', 'beer', 'onion', 'jalapeno', 'plantain chip', 'cheese', 'bean', 'plain yogurt', 'celery stalk', 'oil', 'garlic', 'rom tomato', 'stock', 'chile']",https://tasty.co/recipe/chef-jjs-plantain-nachos,american,No
1652,Spicy Slow Cooker BBQ,"['pork shoulder pork butt', 'sausage link', 'chipotle', 'apple cider vinegar', 'ketchup', 'ginger', 'baby rib', 'garlic', 'mustard', 'worcestershire sauce', 'apricot preserve']",https://tasty.co/recipe/spicy-slow-cooker-bbq,american,Yes
1653,Pesto Chicken-stuffed Garlic Bread,"['butter', 'pesto', 'pizza dough package', 'parsley', 'onion', 'mozzarella', 'cheese']",https://tasty.co/recipe/pesto-chicken-stuffed-garlic-bread,american,Yes
1654,Tomato Soup With Grilled Cheese Croutons,"['butter', 'sugar', 'heavy cream', 'room temperature', 'minceds', 'bread', 'onion', 'oil', 'basil', 'stock', 'tomato', 'thyme', 'cheese']",https://tasty.co/recipe/tomato-soup-with-grilled-cheese-croutons,italian,Yes
1655,Homemade Chinese-Style Crispy Duck In A Pancake,"['rice vinegar', 'spring onion', 'pancake', 'duck leg', 'cucumber', 'ginger', 'hoisin sauce', 'spice', 'brown sugar']",https://tasty.co/recipe/homemade-chinese-style-crispy-duck-in-a-pancake,british,Yes
1656,Potato Asparagus Tart,"['butter', 'cover', 'lemon juice', 'heavy cream', 'asparagus', 'potato', 'oil', 'goat cheese', 'sheet puff pastry']",https://tasty.co/recipe/potato-asparagus-tart,american,No
1657,Kakiage Tempura Don,"['flour dredging', 'sugar', 'parsley', 'shrimp', 'eggplant', 'onion', 'carrot carrot', 'oil', 'pumpkin', 'mirin', 'rice', 'egg', 'bell pepper']",https://tasty.co/recipe/kakiage-tempura-don,japanese,No
1658,Festive Stuffed Acorn Squash,"['kale', 'squash', 'pomegranate seed', 'oil', 'cumin', 'maple syrup', 'onion', 'rice', 'chili powder', 'shiitake mushroom', 'garlic', 'wine', 'thyme', 'rosemary', 'cremini mushroom', 'broth']",https://tasty.co/recipe/festive-stuffed-acorn-squash,american,No
1659,One Pot Vegan Eggplant Lasagna,"['oil', 'bread', 'half', 'tomato', 'celery', 'parsley', 'yeast', 'onion', 'eggplant', 'carrot', 'wine', 'cheese', 'lemon juice', 'cashew', 'garlic', 'stock', 'basil leaf']",https://tasty.co/recipe/one-pot-vegan-eggplant-lasagna,italian,No
1660,Chicken Wellington,"['oil', 'chicken breast', 'chicken stock', 'parsley', 'dijon mustard', 'cremini mushroom clean', 'onion', 'prosciutto', 'flour', 'thyme', 'egg', 'sheet puff pastry']",https://tasty.co/recipe/chicken-wellington,american,No
1661,Tater Tot Quiche,"['paprika', 'cherry tomato', 'blend', 'tater', 'milk', 'half', 'bacon', 'zucchini', 'egg', 'cheese']",https://tasty.co/recipe/tater-tot-quiche,american,No
1662,Bun Bo Xa Ot (Vietnamese Steak And Rice Noodle Salad) As Made By Diep,"['hanger steak bavette steak', 'vinegar', 'basil', 'oil', 'shallot', 'sugar', 'daikon radish', ' lettuce', 'carrot', 'rice vermicelli', 'oil', 'peanut', 'garlic', 'lemongrass', 'leaf', 'store crispy']",https://tasty.co/recipe/bun-bo-xa-ot-vietnamese-steak-and-rice-noodle-salad-as-made-by-diep,vietnamese,No
1663,Creamy Spinach-Stuffed Chicken With Roasted Red Pepper Fettuccine,"['butter', 'spinach', 'lemon juice', 'parsley', 'prosciutto', 'garlic', 'chicken thigh', 'chicken broth', 'oil drizzling', 'fettuccine noodle', 'cheese', 'bell pepper']",https://tasty.co/recipe/creamy-spinach-stuffed-chicken-with-roasted-red-pepper-fettuccine,italian,No
1664,Block Party Ribs By Marcus Samuelsson,"['molasses', 'lemon', 'coffee', 'apple cider vinegar', 'ketchup', 'oil', 'thyme', 'poblano chile', 'paprika', 'ginger', 'slab pork rib', 'onion', 'fl beer', 'allspice', 'cayenne', 'garlic', 'chicken broth', 'brown sugar']",https://tasty.co/recipe/block-party-ribs-by-marcus-samuelsson,american,No
1665,Mac And Cheese Garlic Bread Bowl,"['heavy cream', 'parsley', 'elbow macaroni', 'bread bread', 'oil', 'garlic', 'butter', 'mozzarella', 'cheese']",https://tasty.co/recipe/mac-and-cheese-garlic-bread-bowl,american,No
1666,Turkey & Cheese Pasta Bake,"['butter', 'bacon', 'parsley', 'milk', 'onion', 'colby jack', 'Charter Goldenroast Special Recipe Turkey Breast deli', 'cream mushroom soup', 'panko breadcrumb', 'thyme', 'cream chicken soup', 'penne pasta minute', 'cheese']",https://tasty.co/recipe/turkey-cheese-pasta-bake,italian,No
1667,Gambian-Inspirednut Stew (Domoda),"['tomato sauce', 'paprika', 'breast pork beef tofu', 'habanero', 'adobo', 'cayenne', 'peanut butter', 'pumpkin butternut squash', 'potato', 'onion', 'garlic', 'carrot round', 'oil', 'jasmine rice']",https://tasty.co/recipe/african-groundnut-stew-domoda,african,No
1668,Holiday Garlic Herb Porchetta,"['fennel seed', 'sugar', 'pork fat', 'garlic', 'thyme', 'rosemary', 'lemon zest', 'skin pork']",https://tasty.co/recipe/holiday-garlic-herb-porchetta,italian,No
1669,Easy Microwave Steamed Salmon,"['butter', 'salmon', 'onion', 'pack shimeji mushroom', 'carrot', 'wine']",https://tasty.co/recipe/easy-microwave-steamed-salmon,japanese,Yes
1670,Pepperoni Pizza Burger,"['onion', 'basil', 'sesame bun', 'beef', 'pepperoni', 'thyme', 'cheese']",https://tasty.co/recipe/pepperoni-pizza-burger,american,No
1671,Spinach And Artichoke Chicken Stuffed Manicotti Pie,"['spinach', 'chicken breast', 'artichoke', 'ricotta', 'parsley', 'garlic', 'manicotti', 'marinara sauce', 'mozzarella', 'cheese']",https://tasty.co/recipe/spinach-and-artichoke-chicken-stuffed-manicotti-pie,american,No
1672,1-Day Noodles (Taiwanese Beef Noodle Soup),"['beef bone knee joint', 'tomato', 'rice wine', 'sugar', 'celery', 'star anise', 'carrot', 'oxtail', 'ginger', 'rock', 'onion', ' baby leaf', 'apple', 'doubanjiang bean chili', 'coriander seed', 'chuck beef rib', 'oil', 'scallion', 'garlic']",https://tasty.co/recipe/1-day-noodles-taiwanese-beef-noodle-soup,chinese,No
1673,Cassava Fufu,"['cassava purÃ©e', 'Sawa sawa egusi']",https://tasty.co/recipe/cassava-fufu,african,No
1675,Flatbread Pizza With Pesto And Burrata,"['oil', 'naan', 'pine nut', 'garlic', 'burrata', 'tomato', 'basil leaf', 'cheese']",https://tasty.co/recipe/flatbread-pizza-with-pesto-and-burrata,italian,Yes
1678,Chili Cheese Chip Bag Meal,"['heavy cream', 'chicken stock', 'turkey chili', 'kidney bean', 'onion', 'oil', 'chili powder', 'garlic', 'bag corn chip', 'scallion', 'tomato', 'turkey', 'cheese', 'bell pepper']",https://tasty.co/recipe/chili-cheese-chip-bag-meal,american,Yes
1679,Leftover Turkey Pot Pie,"['biscuit', 'heavy cream', 'celery', 'butternut squas', 'onion', 'oil', 'garlic', 'butter', 'carrot', 'corn', 'turkey', 'pea', 'chicken broth', 'Sage', 'packet Turkey Gravy']",https://tasty.co/recipe/leftover-turkey-pot-pie,american,No
1683,Spicy Savory Chicken Cobbler,"['butter', 'buttermilk', 'parsley', 'mushroom', 'thyme', 'wash', 'rib celery', 'chicken stock', 'onion', 'flour', 'carrot', 'wine', 'bacon', 'cayenne', 'oil', 'garlic', 'chicken thigh', 'egg']",https://tasty.co/recipe/spicy-savory-chicken-cobbler,british,No
1684,Seared New York Strip Steak,"['oil', 'shallot', 'butter cold', 'garlic', 'thyme', 'york strip steak thick']",https://tasty.co/recipe/seared-new-york-strip-steak,american,No
1686,Spicy Beef And Pork Empanadas,"['butter', 'peach', 'cilantro', 'milk', 'beef', 'tomato', 'sugar', 'heavy cream', 'pork', 'raisin', 'almond', 'wash', 'poblano chile', 'pine nut', 'pomegrante', 'onion', 'flour', 'apple', 'cheese', 'cashew', 'plantain', 'garlic', 'pear', 'egg']",https://tasty.co/recipe/spicy-beef-and-pork-empanadas,latin_american,No
1687,Deep-Fried Turkey,"['rotisserie', 'ice', 'basket hook stainless steel kitchen bottom handle', 'hook handle', 'propane burner stand hold', 'oil', 'turkey', 'fry thermometer', 'brown sugar']",https://tasty.co/recipe/deep-fried-turkey,american,No
1688,"Haile Thomas's ""Perfect Pesto Pizza With Sweet Potato Crust""","['spinach', 'lemon juice', 'cherry tomato', 'arugula', 'cilantro', 'cashew', 'potato', 'pistachio', 'basil', 'almond flour', 'garlic', 'oil', 'onion', 'rosemary', 'bell pepper']",https://tasty.co/recipe/haile-thomas-s-perfect-pesto-pizza-with-sweet-potato-crust,italian,No
1688,"Haile Thomas's ""Perfect Pesto Pizza With Sweet Potato Crust""","['spinach', 'lemon juice', 'cherry tomato', 'arugula', 'cilantro', 'cashew', 'potato', 'pistachio', 'basil', 'almond flour', 'garlic', 'oil', 'onion', 'rosemary', 'bell pepper']",https://tasty.co/recipe/haile-thomas-s-perfect-pesto-pizza-with-sweet-potato-crust,american,No
1689,Sheet Pan BBQ Chicken Cornbread Sandwich,"['toothpick', 'buttermilk', 'brown', 'cornmeal', 'sugar', 'pickle chip', 'apple cider vinegar', 'ketchup', 'dijon mustard', 'mayonnaise', 'worcestershire sauce', 'paprika', 'flour', 'carrot', 'rotisserie chicken', 'butter', 'soda', 'egg', ' cabbage']",https://tasty.co/recipe/sheet-pan-bbq-chicken-cornbread-sandwich,american,No
1691,Chicken Yucca Empanada,"['yucca', 'onion', 'oil', 'garlic', 'scallion', 'tomato', 'cheese']",https://tasty.co/recipe/chicken-yucca-empanada,latin_american,No
1692,Spicealicious Rack Of Lamb,"['yogurt', 'cashew', 'pomegranate seed', 'garam masala', 'turmeric', 'cayenne', 'ginger', 'shallot', 'rack lamb', 'cilantro', 'garlic', 'sumac', 'leaf']",https://tasty.co/recipe/spicealicious-rack-of-lamb,middle_eastern,No
1694,Blue Corn Cornbread Muffins,"['sugar', 'buttermilk', 'honey', 'cornmeal', 'parsley', 'flour', 'soda', 'butter', 'corn', 'thyme', 'egg']",https://tasty.co/recipe/blue-corn-cornbread-muffins,american,No
1698,Thai Street Wings As Made By Chef Arnold Myint,"['chicken drumettes', 'rice crunchy vegetable', 'cilantro leaf', 'stalk lemongrass half release aromatics', 'thai store', 'garlic', 'palm sugar', 'sodium']",https://tasty.co/recipe/thai-street-wings-as-made-by-chef-arnold-myint,thai,No
1699,Dominican Pasteles En Hoja As Made By Julissa Calderon,"['twine', 'milk', 'yucca yuatÃ\xada', 'banana leaf', 'tomato', 'oregano', 'ketchup', 'sazon goya powder', 'raisin', 'onion', 'lime juice', 'bijol', 'beef', 'plantain', 'oil', 'garlic']",https://tasty.co/recipe/dominican-pasteles-en-hoja-as-made-by-julissa-calderon,latin_american,No
1700,BBQ Smoker Pork Ribs,"['paprika', 'cayenne', 'ginger', 'BBQ sauce', 'onion', 'garlic', 'mustard', 'rack pork rib baby']",https://tasty.co/recipe/bbq-smoker-pork-ribs,american,No
1701,Pastry-Wrapped Holiday Ham,"['honey', 'tube crescent dough', 'dijon mustard', 'brown sugar', 'chili powder', 'apple cider', 'cider vinegar', 'egg']",https://tasty.co/recipe/pastry-wrapped-holiday-ham,american,Yes
1701,Pastry-Wrapped Holiday Ham,"['honey', 'tube crescent dough', 'dijon mustard', 'brown sugar', 'chili powder', 'apple cider', 'cider vinegar', 'egg']",https://tasty.co/recipe/pastry-wrapped-holiday-ham,british,Yes
1703,Sweet & Spicy Peach Sticky Wings,"['butter', 'cumin', 'siracha', 'oil', 'cilantro', 'chicken wing', 'apple cider vinegar', 'paprika', 'peach syrup', 'chipotle', 'onion', 'cayenne', 'cinnamon', 'bay leaf', 'brown sugar']",https://tasty.co/recipe/sweet-spicy-peach-sticky-wings,american,No
1707,Nicaraguan VigorÃ³n And Tajadas As Made By Cat Alvarado,"['chicharrÃ³nes pork', 'vinegar', 'lime', 'oil', 'plantain', 'plum tomato', 'onion', 'cabbage', 'yucca frozen', 'leaf']",https://tasty.co/recipe/nicaraguan-vigoron-and-tajadas-as-made-by-cat-alvarado,latin_american,Yes
1709,Butternut Squash Alfredo With Crispy Pancetta And Sage,"['heavy cream', 'chicken stock', 'shallot', 'oil', 'garlic', 'sage leaf', 'pancetta', 'wine', 'butternut squash', 'pappardelle noodle', 'cheese']",https://tasty.co/recipe/butternut-squash-alfredo-with-crispy-pancetta-and-sage,italian,Yes
1710,Chicken Tikka Masala Rice Bites,"['jalapeno', 'lime', 'cumin', 'cilantro', 'oil', 'onion', 'box Deep Indian Kitchen Chicken Tikka Masala', 'egg', 'panko bread crumb', 'cheese']",https://tasty.co/recipe/chicken-tikka-masala-rice-bites,indian,No
1711,One-Pan Thanksgiving Dinner For Two,"['butter', 'Onions', 'turkey breast', 'cornbread', 'Gravy', 'chicken stock', 'mini marshmallow', 'yam', 'bag frozen bean', 'onion', 'cream mushroom soup', 'Chopped parsley', 'thyme', 'egg']",https://tasty.co/recipe/one-pan-thanksgiving-dinner-for-two,american,No
1714,Truffle Shrimp Ravioli Pasta By Estrella Sunset & Sweetfin PokÃ©&#x27;s Chef Dakota Weiss,"['oil', 'egg yolk', 'lemon', 'butter', 'chicken stock', 'hazelnut', 'truffle', 'shallot', 'milk', 'shrimp', 'chive', 'pasta flour', 'panko breadcrumb', 'truffle oil', 'cheese']",https://tasty.co/recipe/truffle-shrimp-ravioli-by-estrella-sunset-sweetfin-poke-s-chef-dakota-weiss,italian,No
1717,Edible Sizzling Rice Bowl,"['cornstarch', 'oyster', 'bok choy stem leaf', 'chicken stock', 'canola', 'ginger', 'shrimp', 'onion', 'oil', 'shiitake mushroom', 'carrot round', 'grain rice', 'sake']",https://tasty.co/recipe/edible-sizzling-rice-bowl,japanese,No
1719,Mac And Cheese Cups By Bien Tasty,"['bread crumb', 'cumin', 'heavy cream', 'parsley', 'onion', 'oil', 'garlic', 'mac', 'beef', 'egg', 'cheese']",https://tasty.co/recipe/mac-and-cheese-cups-by-bien-tasty,american,Yes
1723,Fajita Burger,"['salsa', 'cumin', 'heavy cream', 'guacamole', 'parsley', 'basil', 'sesame bun', 'beef', 'thyme', 'oregano', 'cheese']",https://tasty.co/recipe/fajita-burger,american,No
1724,Golden Chicken Sandwich As Made By Chef Kuniko Yagi,"['oil', 'honey', 'miso', 'tamari sauce', 'daikon pickle', 'mayonnaise', 'potato starch', 'bun', 'ginger', 'flour', 'jalapeno', 'lemon juice', 'watercress', 'garlic', 'chicken thigh', 'egg', 'sprout']",https://tasty.co/recipe/golden-chicken-sandwich-as-made-by-chef-kuniko-yagi,japanese,No
1727,Japanese Tacos,"['okra', 'sugar', 'cherry tomato', 'vinegar', 'ground chicken', 'cucumber', 'ginger', 'tortilla', 'onion', 'eggplant', 'shiso leaf', 'mirin', 'sake', 'lettuce', 'cheese']",https://tasty.co/recipe/japanese-tacos,japanese,Yes
1728,Pasteles De Yuca As Made By IvÃ¡n Emilio,"['beef broth', 'yucca', 'beef cube', 'oil', 'pork shoulder', 'annatto', 'sofrito', 'banana leaf']",https://tasty.co/recipe/pasteles-de-yuca-as-made-by-ivan-emilio,latin_american,No
1735,Cheesy Tortellini And Veggies,"['butter', 'carrot', 'zucchini', 'basil leaf', 'tortellini', 'cheese']",https://tasty.co/recipe/cheesy-tortellini-and-veggies,italian,No
